institution,year,rank,score
60170198,2012,2015,2
60170198,2013,1814,3
60170198,2014,1891,3
60170198,2015,1494,6
60170198,2016,1146,11
60170198,2017,1225,10
60170198,2018,1333,9
60170198,2019,1292,10
60170198,2020,1408,9
60170203,2013,2543,1
60170203,2014,2166,2
60170203,2015,1975,3
60170203,2016,1653,5
60170203,2017,1464,7
60170203,2018,1333,9
60170203,2019,1364,9
60170203,2020,1333,10
60170266,2018,2944,1
60170266,2019,2476,2
60170266,2020,2568,2
60170291,2008,2085,1
60170291,2009,2176,1
60170291,2010,2287,1
60170291,2011,1674,3
60170291,2012,1444,5
60170291,2013,1641,4
60170291,2014,1686,4
60170291,2015,1764,4
60170291,2016,2290,2
60170338,2015,2723,1
60170338,2016,2778,1
60170338,2017,2831,1
60170338,2018,2944,1
60170338,2019,2476,2
60170338,2020,3168,1
60170346,1998,1121,2
60170346,1999,1007,3
60170346,2000,1058,3
60170346,2001,875,5
60170346,2002,842,6
60170346,2003,1060,4
60170346,2004,1231,3
60170346,2005,1284,3
60170346,2006,1857,1
60170346,2008,2085,1
60170346,2009,2176,1
60170346,2010,1855,2
60170346,2011,1517,4
60170346,2012,1444,5
60170346,2013,1641,4
60170346,2014,1686,4
60170346,2015,1764,4
60170346,2016,1424,7
60170346,2017,1570,6
60170346,2018,1617,6
60170346,2019,1448,8
60170346,2020,1492,8
60170368,2010,2287,1
60170368,2011,2363,1
60170368,2012,2015,2
60170368,2013,1814,3
60170368,2014,1534,5
60170368,2015,1604,5
60170368,2016,1351,8
60170368,2017,1464,7
60170368,2018,1417,8
60170368,2019,1292,10
60170368,2020,1277,11
60170370,2015,2723,1
60170370,2016,2778,1
60170370,2017,2831,1
60170370,2018,2410,2
60170370,2019,1938,4
60170370,2020,2219,3
60170371,2015,2723,1
60170371,2016,2290,2
60170371,2017,1675,5
60170371,2018,1728,5
60170371,2019,1769,5
60170371,2020,1688,6
60170390,2019,3037,1
60170390,2020,2568,2
60170411,2010,2287,1
60170411,2011,2363,1
60170411,2012,2446,1
60170411,2013,2543,1
60170411,2014,2623,1
60170431,2003,1627,1
60170431,2004,1694,1
60170431,2005,1759,1
60170431,2006,1857,1
60170431,2007,1963,1
60170432,1995,868,1
60170432,1996,644,4
60170432,1997,695,5
60170432,1998,666,7
60170432,1999,658,8
60170432,2000,541,13
60170432,2001,544,13
60170432,2002,564,13
60170432,2003,529,16
60170432,2004,516,19
60170432,2005,579,17
60170432,2006,592,18
60170432,2007,527,23
60170432,2008,537,25
60170432,2009,477,33
60170432,2010,430,40
60170432,2011,431,42
60170432,2012,465,41
60170432,2013,515,39
60170432,2014,556,37
60170432,2015,613,32
60170432,2016,664,30
60170432,2017,723,26
60170432,2018,776,24
60170432,2019,1007,16
60170432,2020,1119,14
60170433,2012,2446,1
60170433,2013,2543,1
60170433,2014,2623,1
60170433,2015,2723,1
60170433,2016,2778,1
60170433,2017,2831,1
60170433,2018,2944,1
60170433,2019,3037,1
60170433,2020,3168,1
60170449,2001,1531,1
60170449,2002,1581,1
60170449,2003,1627,1
60170449,2004,1694,1
60170449,2005,1759,1
60170449,2009,1572,3
60170449,2010,1616,3
60170449,2011,1517,4
60170449,2012,1587,4
60170449,2013,1641,4
60170449,2014,2623,1
60170449,2015,2723,1
60170449,2017,2831,1
60170449,2018,2944,1
60170449,2019,3037,1
60170449,2020,3168,1
60170450,2014,2623,1
60170450,2015,1764,4
60170450,2016,1810,4
60170450,2017,1844,4
60170450,2018,1890,4
60170450,2019,2154,3
60170451,2007,1963,1
60170451,2008,1728,2
60170451,2009,1572,3
60170451,2010,1260,6
60170451,2011,1022,10
60170451,2012,1010,11
60170451,2013,932,14
60170451,2014,857,17
60170451,2015,980,14
60170451,2016,1048,13
60170451,2017,955,16
60170451,2018,1081,13
60170451,2019,1292,10
60170451,2020,1277,11
60170457,2009,1800,2
60170457,2010,1461,4
60170457,2011,1291,6
60170457,2012,1073,10
60170457,2013,895,15
60170457,2014,857,17
60170457,2015,753,23
60170457,2016,704,27
60170457,2017,715,27
60170457,2018,707,29
60170457,2019,699,30
60170457,2020,766,27
60170469,1994,618,1
60170469,1995,685,2
60170469,1996,858,2
60170469,1997,998,2
60170469,1998,1121,2
60170469,1999,1426,1
60170469,2001,1531,1
60170469,2002,1581,1
60170469,2003,1627,1
60170469,2004,1694,1
60170469,2005,1759,1
60170469,2006,1857,1
60170469,2007,1963,1
60170469,2008,2085,1
60170469,2009,2176,1
60170469,2010,2287,1
60170469,2015,2258,2
60170469,2016,1810,4
60170469,2017,1570,6
60170469,2018,1333,9
60170469,2019,1175,12
60170469,2020,1277,11
60170480,2018,2944,1
60170480,2019,2476,2
60170480,2020,2568,2
60170559,2018,2944,1
60170559,2019,3037,1
60170559,2020,3168,1
60170576,2019,3037,1
60170576,2020,3168,1
60171142,2011,2363,1
60171142,2012,2015,2
60171142,2013,2091,2
60171142,2014,2166,2
60171142,2015,2258,2
60171142,2016,2778,1
60171143,2011,2363,1
60171143,2012,2446,1
60171143,2013,2543,1
60171143,2014,2623,1
60171143,2015,2723,1
60171149,2018,2944,1
60171149,2019,2154,3
60171149,2020,1688,6
60171157,2009,2176,1
60171157,2010,2287,1
60171157,2011,1924,2
60171157,2012,2015,2
60171157,2013,2091,2
60171157,2014,2623,1
60171157,2015,2723,1
60171157,2016,2290,2
60171157,2017,2336,2
60171157,2018,2410,2
60171157,2019,2154,3
60171157,2020,2003,4
60171159,2010,2287,1
60171159,2011,2363,1
60171159,2012,2446,1
60171159,2013,2543,1
60171159,2014,2623,1
60171192,2006,1857,1
60171192,2007,1963,1
60171192,2008,1249,5
60171192,2009,1133,7
60171192,2010,874,13
60171192,2011,815,16
60171192,2012,800,18
60171192,2013,932,14
60171192,2014,996,13
60171192,2015,1395,7
60171192,2016,1653,5
60171192,2017,1844,4
60171192,2018,1617,6
60171192,2019,1769,5
60171192,2020,1815,5
60171623,2016,2778,1
60171623,2017,2336,2
60171623,2018,2410,2
60171623,2019,2476,2
60171623,2020,2568,2
60171631,2000,1481,1
60171631,2001,1531,1
60171631,2002,1581,1
60171631,2003,1341,2
60171631,2004,1231,3
60171631,2005,1474,2
60171631,2006,1359,3
60171631,2007,1433,3
60171631,2008,1728,2
60171631,2009,2176,1
60171631,2010,2287,1
60171631,2012,2446,1
60171631,2013,2091,2
60171631,2014,1891,3
60171631,2015,1975,3
60171631,2016,2013,3
60171631,2017,2336,2
60171631,2018,2944,1
60171634,2010,2287,1
60171634,2011,2363,1
60171634,2012,2446,1
60171634,2013,2543,1
60171634,2014,2623,1
60171634,2016,2778,1
60171634,2017,2831,1
60171634,2018,2944,1
60171634,2019,2476,2
60171634,2020,2568,2
60171661,2013,2543,1
60171661,2014,2623,1
60171661,2015,2258,2
60171661,2016,2290,2
60171661,2017,2054,3
60171661,2018,2410,2
60171661,2019,2476,2
60171661,2020,3168,1
60171669,1998,1367,1
60171669,1999,1007,3
60171669,2000,1058,3
60171669,2001,1083,3
60171669,2002,1129,3
60171669,2003,1341,2
60171669,2007,1963,1
60171669,2008,2085,1
60171669,2009,1800,2
60171669,2010,1855,2
60171669,2011,1674,3
60171669,2012,1766,3
60171669,2013,1641,4
60171669,2014,1686,4
60171669,2015,1494,6
60171669,2016,1424,7
60171669,2017,1365,8
60171669,2018,1260,10
60171669,2019,1364,9
60171669,2020,1408,9
60171707,2016,2778,1
60171707,2017,2336,2
60171707,2018,2410,2
60171707,2019,2154,3
60171707,2020,2219,3
60171768,2012,2446,1
60171768,2013,1301,7
60171768,2014,1045,12
60171768,2015,1064,12
60171768,2016,1005,14
60171768,2017,984,15
60171768,2018,1260,10
60171768,2019,1769,5
60171768,2020,1492,8
60172283,1997,1226,1
60172283,1998,1367,1
60172283,1999,1164,2
60172283,2000,1213,2
60172283,2001,1252,2
60172283,2002,1581,1
60172283,2003,1627,1
60172283,2004,1421,2
60172283,2005,1474,2
60172283,2006,1359,3
60172283,2007,1297,4
60172283,2008,1341,4
60172283,2009,1800,2
60172283,2010,1855,2
60172283,2011,2363,1
60172283,2014,2623,1
60172283,2015,2723,1
60172283,2016,2778,1
60172283,2017,2831,1
60172283,2018,1890,4
60172283,2019,1938,4
60172283,2020,1815,5
60172289,1997,1226,1
60172289,1998,1367,1
60172289,1999,1164,2
60172289,2000,846,5
60172289,2001,875,5
60172289,2002,1007,4
60172289,2003,1060,4
60172289,2004,1231,3
60172289,2005,1759,1
60172289,2006,1359,3
60172289,2007,1297,4
60172289,2008,1163,6
60172289,2009,1206,6
60172289,2010,1260,6
60172289,2011,1291,6
60172289,2012,1444,5
60172289,2013,1495,5
60172289,2014,1534,5
60172289,2015,1604,5
60172289,2016,2013,3
60172289,2017,2054,3
60172289,2018,2410,2
60172289,2019,2476,2
60172289,2020,2003,4
60172295,2019,2154,3
60172295,2020,2219,3
60172331,2016,2778,1
60172331,2017,2831,1
60172331,2018,2944,1
60172331,2019,3037,1
60172331,2020,3168,1
60172332,2012,2446,1
60172332,2013,2543,1
60172332,2014,2623,1
60172332,2015,2723,1
60172332,2016,2290,2
60172332,2017,2831,1
60172332,2018,2944,1
60172332,2019,3037,1
60172332,2020,3168,1
60172335,2009,2176,1
60172335,2010,2287,1
60172335,2011,2363,1
60172335,2012,2446,1
60172335,2013,2091,2
60172335,2014,2623,1
60172335,2015,2723,1
60172335,2016,2778,1
60172335,2017,2831,1
60172336,2020,3168,1
60172343,2020,3168,1
60172344,2007,1963,1
60172344,2008,1728,2
60172344,2009,1800,2
60172344,2010,1855,2
60172344,2011,1924,2
60172344,2012,2446,1
60172345,1994,618,1
60172345,1995,868,1
60172345,1996,1086,1
60172345,1997,1226,1
60172345,1998,1367,1
60172345,2006,1857,1
60172345,2007,1963,1
60172345,2008,2085,1
60172345,2009,2176,1
60172345,2010,2287,1
60172345,2013,2543,1
60172345,2014,1686,4
60172345,2015,1305,8
60172345,2016,1146,11
60172345,2017,905,18
60172345,2018,744,26
60172345,2019,750,27
60172345,2020,766,27
60172359,2011,2363,1
60172359,2012,2015,2
60172359,2013,1814,3
60172359,2014,1891,3
60172359,2015,1975,3
60172359,2016,2290,2
60172359,2017,2831,1
60172359,2019,2154,3
60172359,2020,2003,4
60172381,2013,2543,1
60172381,2014,2166,2
60172381,2015,2258,2
60172381,2016,1810,4
60172381,2017,1844,4
60172381,2018,2106,3
60172381,2019,2476,2
60172381,2020,2568,2
60172389,2016,2778,1
60172389,2017,2831,1
60172389,2018,2410,2
60172389,2019,2476,2
60172389,2020,2568,2
60172393,2011,2363,1
60172393,2012,2446,1
60172393,2013,2543,1
60172393,2014,2623,1
60172393,2015,2723,1
60172559,2011,2363,1
60172559,2012,2015,2
60172559,2013,2091,2
60172559,2014,2166,2
60172559,2015,2258,2
60172559,2016,2778,1
60172563,1998,1367,1
60172563,1999,1426,1
60172563,2000,1213,2
60172563,2001,1252,2
60172563,2002,1288,2
60172563,2003,1627,1
60172563,2004,1694,1
60172563,2012,2446,1
60172563,2013,2543,1
60172563,2014,2623,1
60172563,2015,2723,1
60172563,2016,2290,2
60172563,2017,2831,1
60172563,2018,2944,1
60172563,2019,2154,3
60172563,2020,2003,4
60172565,2013,2543,1
60172565,2014,2623,1
60172565,2015,2723,1
60172565,2016,2778,1
60172565,2017,2831,1
60172575,2006,1857,1
60172575,2007,1963,1
60172575,2008,1728,2
60172575,2009,1800,2
60172575,2010,1855,2
60172575,2011,1674,3
60172575,2012,1766,3
60172575,2013,1394,6
60172575,2014,1203,9
60172575,2015,1124,11
60172575,2016,1271,9
60172575,2017,1225,10
60172575,2018,1333,9
60172575,2019,1134,13
60172575,2020,985,18
60172646,1998,1367,1
60172646,1999,1426,1
60172646,2000,1481,1
60172646,2001,1531,1
60172646,2002,1581,1
60172646,2020,3168,1
60173004,2010,1855,2
60173004,2011,1674,3
60173004,2012,1766,3
60173004,2013,1641,4
60173004,2014,1534,5
60173004,2015,1975,3
60173004,2016,1810,4
60173004,2017,1675,5
60173004,2018,1728,5
60173004,2019,1938,4
60173004,2020,1815,5
60175816,1995,868,1
60175816,1996,1086,1
60175816,1997,1226,1
60175816,1998,1367,1
60175816,1999,1007,3
60175816,2000,1058,3
60175816,2001,961,4
60175816,2002,1007,4
60175816,2003,1060,4
60175816,2004,1421,2
60175816,2005,1474,2
60175816,2006,1123,5
60175816,2007,776,12
60175816,2008,597,21
60175816,2009,591,24
60175816,2010,573,27
60175816,2011,519,34
60175816,2012,504,37
60175816,2013,524,38
60175816,2014,419,52
60175816,2015,388,62
60175816,2016,322,79
60175816,2017,282,92
60175816,2018,214,124
60175816,2019,183,144
60175816,2020,169,164
60175853,2015,2258,2
60175853,2016,1810,4
60175853,2017,1844,4
60175853,2018,1617,6
60175853,2019,1364,9
60175853,2020,1408,9
60175880,2014,2623,1
60175880,2015,2723,1
60175880,2016,2778,1
60175880,2017,2831,1
60175880,2018,2944,1
60175880,2020,3168,1
60175934,2013,2543,1
60175934,2014,2623,1
60175934,2015,2723,1
60175934,2016,2778,1
60175934,2017,2831,1
60175934,2018,2944,1
60175934,2019,3037,1
60175934,2020,3168,1
60175994,2010,2287,1
60175994,2011,2363,1
60175994,2012,2015,2
60175994,2013,1814,3
60175994,2014,1891,3
60175994,2015,2258,2
60175994,2016,2290,2
60175994,2017,2831,1
60176023,2020,3168,1
60176024,2010,2287,1
60176024,2011,2363,1
60176024,2012,2446,1
60176024,2013,2543,1
60176024,2014,2623,1
60176024,2015,2723,1
60176024,2016,2778,1
60176024,2017,2831,1
60176024,2018,2410,2
60176024,2019,2154,3
60176024,2020,2219,3
60176025,2017,2336,2
60176025,2018,1890,4
60176025,2019,1938,4
60176025,2020,1688,6
60176037,2014,2623,1
60176037,2015,2723,1
60176037,2016,2778,1
60176037,2017,2831,1
60176037,2018,2410,2
60176037,2019,3037,1
60176037,2020,3168,1
60176042,2014,2623,1
60176042,2015,2258,2
60176042,2016,1810,4
60176042,2017,1675,5
60176042,2018,1140,12
60176042,2019,1175,12
60176042,2020,1054,16
60176066,2001,1252,2
60176066,2002,1288,2
60176066,2003,1168,3
60176066,2004,1231,3
60176066,2005,1284,3
60176066,2006,1857,1
60176066,2007,1963,1
60176066,2008,1488,3
60176066,2009,1572,3
60176066,2010,1616,3
60176066,2011,1394,5
60176066,2012,1444,5
60176066,2013,1495,5
60176066,2014,1534,5
60176066,2015,1494,6
60176066,2016,1653,5
60176066,2017,1464,7
60176066,2018,1890,4
60176066,2019,1938,4
60176066,2020,2219,3
60176139,2002,1581,1
60176139,2003,1168,3
60176139,2004,1008,5
60176139,2005,908,7
60176139,2006,898,8
60176139,2007,776,12
60176139,2008,843,12
60176139,2009,908,11
60176139,2010,874,13
60176139,2011,936,12
60176139,2012,973,12
60176139,2013,968,13
60176139,2014,961,14
60176139,2015,816,20
60176139,2016,739,25
60176139,2017,801,22
60176139,2018,776,24
60176139,2019,709,29
60176139,2020,844,23
60176142,2011,2363,1
60176142,2012,1587,4
60176142,2013,1641,4
60176142,2014,1534,5
60176142,2015,1604,5
60176142,2016,1810,4
60176142,2017,2831,1
60176142,2018,2410,2
60176142,2019,2476,2
60176142,2020,2568,2
60176586,2012,2446,1
60176586,2013,2091,2
60176586,2014,2166,2
60176586,2015,2258,2
60176586,2016,2290,2
60176586,2017,2831,1
60176589,2002,1129,3
60176589,2003,1168,3
60176589,2004,1008,5
60176589,2005,1051,5
60176589,2006,1045,6
60176589,2007,1019,7
60176589,2008,1081,7
60176589,2009,1206,6
60176589,2010,1169,7
60176589,2011,1291,6
60176589,2012,1766,3
60176589,2013,1641,4
60176589,2014,1686,4
60176589,2015,1975,3
60176589,2016,2013,3
60176589,2017,1675,5
60176589,2018,1890,4
60176589,2019,2154,3
60176589,2020,1815,5
60176591,2019,3037,1
60176591,2020,2568,2
60176736,2019,3037,1
60176736,2020,3168,1
60176937,2020,2568,2
60177635,1994,473,2
60177635,1995,506,4
60177635,1996,540,6
60177635,1997,472,11
60177635,1998,517,12
60177635,1999,531,12
60177635,2000,518,14
60177635,2001,544,13
60177635,2002,655,10
60177635,2003,686,10
60177635,2004,718,10
60177635,2005,841,8
60177635,2006,742,12
60177635,2007,596,19
60177635,2008,502,28
60177635,2009,500,31
60177635,2010,450,38
60177635,2011,470,38
60177635,2012,504,37
60177635,2013,544,36
60177635,2014,515,41
60177635,2015,565,37
60177635,2016,578,37
60177635,2017,591,37
60177635,2018,623,35
60177635,2019,775,26
60177635,2020,709,31
60177637,2017,2831,1
60177637,2018,1728,5
60177637,2019,1229,11
60177637,2020,1173,13
60177646,2002,1581,1
60177646,2003,1627,1
60177646,2004,1694,1
60177646,2005,1759,1
60177646,2006,1857,1
60177646,2009,1800,2
60177646,2010,1342,5
60177646,2011,1215,7
60177646,2012,932,13
60177646,2013,895,15
60177646,2014,927,15
60177646,2015,980,14
60177646,2016,969,15
60177646,2017,1113,12
60177646,2018,1081,13
60177646,2019,1046,15
60177646,2020,1017,17
60177650,2017,2831,1
60177650,2018,2410,2
60177650,2019,1938,4
60177650,2020,2003,4
60177689,2018,2944,1
60177689,2019,2476,2
60177689,2020,2568,2
60177697,2020,3168,1
60179041,1998,1367,1
60179041,1999,1426,1
60179041,2000,1481,1
60179041,2001,1531,1
60179041,2002,1581,1
60180021,2005,1759,1
60180021,2006,1857,1
60180021,2007,1963,1
60180021,2008,2085,1
60180021,2009,2176,1
60180326,2013,2543,1
60180326,2014,2166,2
60180326,2015,1975,3
60180326,2016,1810,4
60180326,2017,1675,5
60180326,2018,1890,4
60180326,2019,2154,3
60180326,2020,2568,2
60181354,2005,1759,1
60181354,2006,1857,1
60181354,2007,1963,1
60181354,2008,2085,1
60181354,2009,2176,1
60181355,2017,2831,1
60181355,2018,2944,1
60181355,2019,3037,1
60181355,2020,2568,2
60182779,2010,2287,1
60182779,2011,2363,1
60182779,2012,2015,2
60182779,2013,2091,2
60182779,2014,2166,2
60182779,2015,2723,1
60182779,2016,2778,1
60183172,2006,1857,1
60183172,2007,1963,1
60183172,2008,2085,1
60183172,2009,2176,1
60183172,2010,2287,1
60183197,1997,1226,1
60183197,1998,962,3
60183197,1999,903,4
60183197,2000,684,8
60183197,2001,634,10
60183197,2002,698,9
60183197,2003,764,8
60183197,2004,718,10
60183197,2005,977,6
60183197,2006,1045,6
60183197,2007,1019,7
60183197,2008,912,10
60183197,2009,818,14
60183197,2010,815,15
60183197,2011,908,13
60183197,2012,904,14
60183197,2013,724,23
60183197,2014,688,26
60183197,2015,604,33
60183197,2016,482,49
60183197,2017,421,60
60183197,2018,416,63
60183197,2019,376,72
60183197,2020,370,77
60185896,1998,1121,2
60185896,1999,823,5
60185896,2000,846,5
60185896,2001,875,5
60185896,2002,911,5
60185896,2003,1168,3
60185896,2005,1759,1
60185896,2006,1857,1
60185896,2007,1963,1
60185896,2008,2085,1
60185896,2009,2176,1
60185896,2012,2446,1
60185896,2013,2543,1
60185896,2014,2623,1
60185896,2015,2258,2
60185896,2016,2013,3
60185896,2017,2054,3
60185896,2018,1728,5
60185896,2019,1656,6
60185896,2020,1815,5
60186190,2012,2446,1
60186190,2013,2543,1
60186190,2014,2623,1
60186190,2015,2723,1
60186190,2016,2013,3
60186190,2017,2054,3
60186190,2018,2106,3
60186190,2019,1769,5
60186190,2020,1587,7
60186731,2013,2543,1
60186731,2014,2623,1
60186731,2015,2723,1
60186731,2016,2778,1
60186731,2017,2831,1
60186732,1997,857,3
60186732,1998,795,5
60186732,1999,763,6
60186732,2000,781,6
60186732,2001,751,7
60186732,2002,1007,4
60186732,2003,1341,2
60186732,2004,1421,2
60186732,2005,1474,2
60186732,2006,1543,2
60186732,2007,1433,3
60186732,2008,1488,3
60186732,2009,1572,3
60186732,2010,1616,3
60186732,2011,1924,2
60186732,2012,2446,1
60186732,2013,2091,2
60186732,2014,2623,1
60186732,2015,2723,1
60186732,2016,2290,2
60186732,2017,2336,2
60186732,2018,2944,1
60186732,2019,2154,3
60186732,2020,2219,3
60186733,1994,618,1
60186733,1995,868,1
60186733,1996,1086,1
60186733,1997,1226,1
60186733,1998,1367,1
60186733,2017,2831,1
60186733,2018,2944,1
60186733,2019,3037,1
60186733,2020,3168,1
60187501,2008,2085,1
60187501,2009,2176,1
60187501,2010,2287,1
60187501,2011,2363,1
60187501,2012,2446,1
60187501,2019,3037,1
60187501,2020,2219,3
60187521,2007,1963,1
60187521,2008,2085,1
60187521,2009,2176,1
60187521,2010,2287,1
60187521,2011,1924,2
60187521,2012,2446,1
60187521,2013,2543,1
60187521,2014,2166,2
60187521,2015,1764,4
60187521,2016,1535,6
60187521,2017,1286,9
60187521,2018,1260,10
60187521,2019,1175,12
60187521,2020,1333,10
60189085,2019,3037,1
60189085,2020,3168,1
60189145,2018,2944,1
60189145,2019,3037,1
60189145,2020,3168,1
60189147,2004,1694,1
60189147,2005,1474,2
60189147,2006,1359,3
60189147,2007,1185,5
60189147,2008,1081,7
60189147,2009,996,9
60189147,2010,952,11
60189147,2011,979,11
60189147,2012,973,12
60189147,2013,1016,12
60189147,2014,996,13
60189147,2015,1064,12
60189147,2016,936,16
60189147,2017,880,19
60189147,2018,897,19
60189147,2019,862,21
60189147,2020,792,25
60189188,2006,1857,1
60189188,2007,1963,1
60189188,2008,2085,1
60189188,2009,2176,1
60189188,2010,1616,3
60189188,2011,1924,2
60189188,2012,2015,2
60189188,2013,2091,2
60189188,2014,1891,3
60189188,2015,2258,2
60189188,2016,2290,2
60189188,2017,2336,2
60189188,2018,2410,2
60189188,2019,3037,1
60189226,2020,3168,1
60189231,2010,2287,1
60189231,2011,2363,1
60189231,2012,2446,1
60189231,2013,2543,1
60189231,2014,2623,1
60189429,2005,1759,1
60189429,2006,1857,1
60189429,2007,1963,1
60189429,2008,2085,1
60189429,2009,2176,1
60189434,2013,2091,2
60189434,2014,2166,2
60189434,2015,2258,2
60189434,2016,2290,2
60189434,2017,2336,2
60189434,2020,3168,1
60189445,2019,3037,1
60189445,2020,3168,1
60189455,2005,1759,1
60189455,2006,1857,1
60189455,2007,1963,1
60189455,2008,2085,1
60189455,2009,2176,1
60189457,2009,2176,1
60189457,2010,2287,1
60189457,2011,2363,1
60189457,2012,2446,1
60189457,2013,2543,1
60189485,2006,1857,1
60189485,2007,1963,1
60189485,2008,2085,1
60189485,2009,2176,1
60189485,2010,2287,1
60189485,2018,2944,1
60189485,2019,2476,2
60189485,2020,2568,2
60189489,2011,1924,2
60189489,2012,2015,2
60189489,2013,2091,2
60189489,2014,1891,3
60189489,2015,1975,3
60189489,2016,2778,1
60189489,2017,2831,1
60189489,2018,2944,1
60189496,2014,2623,1
60189496,2015,2723,1
60189496,2016,2778,1
60189496,2017,2831,1
60189496,2018,2410,2
60189496,2019,3037,1
60189496,2020,3168,1
60189505,2014,2623,1
60189505,2015,2723,1
60189505,2016,2778,1
60189505,2017,2831,1
60189505,2018,2944,1
60189515,2006,1857,1
60189515,2007,1631,2
60189515,2008,1488,3
60189515,2009,1572,3
60189515,2010,1461,4
60189515,2011,1517,4
60189515,2012,1587,4
60189515,2013,1814,3
60189515,2014,1336,7
60189515,2015,1395,7
60189515,2016,1351,8
60189515,2017,1365,8
60189515,2018,1333,9
60189515,2019,1656,6
60189515,2020,1815,5
60189516,2000,1481,1
60189516,2001,1531,1
60189516,2002,1581,1
60189516,2003,1627,1
60189516,2004,1694,1
60189540,2018,2944,1
60189540,2019,3037,1
60189540,2020,3168,1
60189545,2019,3037,1
60189545,2020,3168,1
60189551,2012,1127,9
60189551,2013,1052,11
60189551,2014,927,15
60189551,2015,774,22
60189551,2016,704,27
60189551,2017,773,23
60189551,2018,744,26
60189551,2019,750,27
60189551,2020,823,24
60189580,2014,2623,1
60189580,2015,2723,1
60189580,2016,2778,1
60189580,2017,2831,1
60189580,2018,2944,1
60189589,2017,2831,1
60189589,2018,2944,1
60189589,2019,3037,1
60189589,2020,3168,1
60189592,2012,2446,1
60189592,2013,2543,1
60189592,2014,2166,2
60189592,2015,1764,4
60189592,2016,1653,5
60189592,2017,1844,4
60189592,2018,1890,4
60189592,2019,1769,5
60189592,2020,2003,4
60189609,2015,2723,1
60189609,2016,2778,1
60189609,2017,2831,1
60189609,2018,2944,1
60189609,2019,3037,1
60189621,2014,2623,1
60189621,2015,2723,1
60189621,2016,2778,1
60189621,2017,2831,1
60189621,2018,2944,1
60189662,2001,1531,1
60189662,2002,1581,1
60189662,2003,1627,1
60189662,2004,1694,1
60189662,2005,1759,1
60189723,2007,1963,1
60189723,2008,1728,2
60189723,2009,1410,4
60189723,2010,1260,6
60189723,2011,1215,7
60189723,2012,1347,6
60189723,2013,1394,6
60189723,2014,1686,4
60189723,2015,1764,4
60189723,2016,1810,4
60189723,2017,1844,4
60189723,2018,1890,4
60189723,2019,1938,4
60189723,2020,2003,4
60189731,2017,2831,1
60189731,2018,2944,1
60189731,2019,3037,1
60189731,2020,3168,1
60189736,1995,685,2
60189736,1996,858,2
60189736,1997,765,4
60189736,1998,859,4
60189736,1999,903,4
60189736,2000,1213,2
60189736,2001,875,5
60189736,2002,1007,4
60189736,2003,1060,4
60189736,2004,1110,4
60189736,2005,1051,5
60189736,2006,1543,2
60189736,2007,1433,3
60189736,2008,1017,8
60189736,2009,1060,8
60189736,2010,1169,7
60189736,2011,1215,7
60189736,2012,1010,11
60189736,2013,1151,9
60189736,2014,1136,10
60189736,2015,1024,13
60189736,2016,969,15
60189736,2017,1156,11
60189736,2018,1035,14
60189736,2019,950,18
60189736,2020,1017,17
60189739,2009,2176,1
60189739,2010,2287,1
60189739,2011,2363,1
60189739,2012,2446,1
60189739,2013,1814,3
60189739,2014,2166,2
60189739,2015,2258,2
60189739,2016,2290,2
60189739,2017,2336,2
60189739,2019,3037,1
60189739,2020,2219,3
60189752,2010,2287,1
60189752,2011,2363,1
60189752,2012,2446,1
60189752,2013,2543,1
60189752,2014,2623,1
60189754,2003,1627,1
60189754,2004,1694,1
60189754,2005,1759,1
60189754,2006,1857,1
60189754,2007,1963,1
60189772,2002,1581,1
60189772,2003,1627,1
60189772,2004,1421,2
60189772,2005,1474,2
60189772,2006,1543,2
60189772,2007,1963,1
60189772,2008,1728,2
60189772,2009,1410,4
60189772,2010,1342,5
60189772,2011,1394,5
60189772,2012,1444,5
60189772,2013,1641,4
60189772,2014,2623,1
60189774,2008,2085,1
60189774,2009,2176,1
60189774,2010,1855,2
60189774,2011,1674,3
60189774,2012,1766,3
60189774,2013,1814,3
60189774,2014,1686,4
60189774,2015,1764,4
60189774,2016,2013,3
60189774,2017,2054,3
60189774,2018,1890,4
60189774,2019,1769,5
60189774,2020,1815,5
60189780,1996,1086,1
60189780,1997,1226,1
60189780,1998,1367,1
60189780,1999,1426,1
60189780,2000,1481,1
60189780,2005,1474,2
60189780,2006,1543,2
60189780,2007,1631,2
60189780,2008,1728,2
60189780,2009,1800,2
60189780,2018,2944,1
60189780,2019,3037,1
60189780,2020,3168,1
60189783,2007,1963,1
60189783,2008,2085,1
60189783,2009,2176,1
60189783,2010,2287,1
60189783,2011,2363,1
60189791,2011,2363,1
60189791,2012,2446,1
60189791,2013,2091,2
60189791,2014,2166,2
60189791,2015,1975,3
60189791,2016,2290,2
60189791,2017,2336,2
60189791,2018,2410,2
60189791,2019,2154,3
60189791,2020,2219,3
60189792,2010,2287,1
60189792,2011,1924,2
60189792,2012,2015,2
60189792,2013,1641,4
60189792,2014,1265,8
60189792,2015,1395,7
60189792,2016,1535,6
60189792,2017,1570,6
60189792,2018,1728,5
60189792,2019,3037,1
60189792,2020,2568,2
60189937,2014,2623,1
60189937,2015,2723,1
60189937,2016,2778,1
60189937,2017,2831,1
60189937,2018,2944,1
60190224,2020,3168,1
60190568,2009,2176,1
60190568,2010,1855,2
60190568,2011,1924,2
60190568,2012,2015,2
60190568,2013,1814,3
